lsm6dso_accelerometer.x,lsm6dso_accelerometer.y,lsm6dso_accelerometer.z,lsm6dso_gyroscope.x,lsm6dso_gyroscope.y,lsm6dso_gyroscope.z
-0.13399807,2.0422742,9.133404,0.40544987,0.037338037,-0.4873034
-1.3884354,2.6240292,7.862217,-0.008170082,-0.4415662,-0.4378248
-3.2416766,2.8872397,8.23101,-0.33314082,-0.03657448,0.1241547
1.1994023,1.8266209,9.731909,-0.29832253,-0.91749257,0.35077903
3.0909286,0.87158567,11.932109,0.14026581,-1.1227373,-0.32481802
-2.181058,3.3062828,9.047262,0.50623965,-0.5796177,-0.67910945
-0.16510476,1.4964114,10.150951,-0.36062896,0.445384,0.12659809
-1.0749756,1.5299109,9.645767,-0.30626354,0.78990185,0.30435464
0.5937191,0.9912268,9.605089,-0.6727719,0.21020782,0.39842513
-0.18903299,4.874479,10.538888,-0.44614756,0.6787277,0.21394925
-0.016749758,2.2815564,9.255438,-0.4027774,0.03978143,-0.13056861
-0.58893347,1.4581263,10.414461,-0.3172588,-0.13064496,-0.1421747
0.392722,1.9776679,10.541281,-0.18959172,0.11919157,-0.06704049
0.62961143,2.0015962,10.258629,-0.28610557,0.40018132,-0.21669807
-0.062213387,1.6854445,9.406485,-0.42354622,0.53578943,-0.32603973
-0.8066803,1.0295119,9.514162,-0.32581067,0.09353599,-0.2753394
-1.0079765,0.92183495,10.232307,3.82E-04,-0.2876327,-0.13912046
-0.62721866,0.8787641,10.3232355,0.14576343,-0.108654454,0.033749312
0.20338993,0.78035927,9.600304,0.04253024,0.29572642,-0.12751436
-1.5538392,1.7476579,9.387342,-0.22318831,0.445384,0.10888352
-0.49322057,1.1802598,10.155738,-0.15721682,0.38857523,0.15042114
-0.49322057,1.489233,9.966704,0.0077119465,0.19371493,0.103996746
-0.60329044,1.16351,9.739087,0.1182753,0.06299362,0.081395395
-0.6798607,1.3597214,9.442377,0.05413634,0.12224581,0.091168955
-0.57936215,1.3980067,9.710373,0.013209572,0.14423631,0.08322794
-0.57457656,1.3884354,9.796515,0.013209572,0.17233528,0.05635066
-0.55304116,1.4796617,9.617053,0.037643462,0.13263021,0.009315421
-0.83778703,1.5777674,9.497412,0.03642177,0.019623468,-0.024281178
0.49082774,1.3046865,8.247761,-0.04665346,0.0092390645,-0.016340164
-0.9840483,1.3501502,9.581161,-0.05276193,0.11796988,-0.07559235
-0.8500503,1.096511,9.640982,-0.008780929,0.07398888,-0.054212693
-0.91226363,1.3190435,9.645767,0.09017633,0.002519745,-0.0193944
-0.811466,1.0510473,9.806087,0.12499462,0.03672719,-4.58E-04
-1.0342976,1.2855439,9.803694,0.23433629,-0.017638214,0.024586603
-0.9242278,1.3836497,9.389735,0.1622563,-0.059786674,0.042301174
-0.9385847,1.4413766,9.535697,0.079181075,-0.007864659,0.066124216
-0.7851449,1.4724833,9.564411,0.06207735,-0.059786674,0.056961507
-0.5075775,1.4605191,9.619446,0.14881766,-0.1672958,0.029473381
-0.22971097,1.6088741,9.483055,0.25510508,-0.2833568,-0.060321167
-0.33050862,1.6447664,9.358628,0.3101577,-0.42690587,-0.14645062
-0.2105684,1.6567305,10.024133,0.43660307,-0.43301436,-0.21853061
0,1.7644076,10.083953,0.7078193,-0.57106584,-0.34680852
-2.8537402,0.92183495,9.164511,0.85381174,-0.6016082,-0.32726142
0.11724831,1.5753746,8.59472,-0.055205323,6.87E-04,0.47783527
1.0654043,2.8250263,9.504591,-0.28060797,0.17661121,0.20600824
0.29222345,2.1954148,9.923634,-0.19997612,0.16439427,-0.038941514
-0.43100718,1.8218354,9.64816,-0.14499986,0.13324106,-0.029778805
-0.28265217,1.9366908,9.432806,-0.10346226,0.0104607595,-0.0077883024
-0.2105684,1.989632,9.605089,-0.028328042,-0.16851749,-0.028557109
0.15792629,2.2552354,9.7654085,-0.0075592347,-0.17096087,-0.11468657
-0.23449662,2.0087745,9.583553,-0.12423106,0.025121093,-0.18187977
-0.5099703,1.9582262,9.490233,-0.15660596,0.01901262,-0.14522894
-0.7181459,1.311865,8.975478,-0.4608079,0.24930204,0.072232686
-0.3065804,1.8577276,10.033704,-0.4504235,0.1674485,0.19195876
-0.040677983,1.6160526,10.182058,-0.31909135,0.10208785,0.18157434
-0.038285162,1.5346966,10.165309,-0.2048629,0.17966545,0.09849912
-0.4621139,1.378864,9.75823,-0.18775918,0.3006132,0.081395395
-0.65353966,1.326222,9.609875,-0.1908134,0.27251422,0.11010522
-0.6559325,1.3357933,9.624231,-0.16393614,0.15645325,0.13514996
-0.43818563,1.4413766,9.823135,-0.10040802,0.08803836,0.10827268
-0.44057846,1.3405789,9.688838,-0.10162971,0.14912309,0.056961507
-0.7396813,1.2257234,9.645767,-0.118122585,0.16805935,0.06490252
-0.6726823,1.204188,9.643374,-0.09124531,0.16561596,0.08750387
-0.5697909,1.2137593,9.698409,-0.023441264,0.15156648,0.056961507
-0.811466,1.055833,9.274879,-0.053372778,0.18516308,0.07650862
-0.8955139,1.2711871,9.763016,-0.054594472,0.11186141,0.07650862
-0.56500524,1.1587243,9.976275,-0.019165333,0.18760647,0.055128966
-0.4118646,1.2544373,9.700802,-0.07353074,0.4753155,-0.013896775
-0.8572287,1.1922239,9.418449,-0.11934429,0.5137989,-0.03283304
-0.9314062,1.1180464,9.700802,-0.08269345,0.46126604,-0.028557109
-0.96490574,1.0031909,10.397712,0.12621632,0.44232976,-0.07375981
-1.0390832,1.2807583,9.751051,0.23922306,0.61825377,-0.10613471
-1.2807583,1.5011971,9.056833,0.19279866,0.5925982,-0.15316994
-2.1499512,1.2329018,8.319545,0.088954635,0.27862272,-0.12568182
-2.0518453,1.1946167,7.94118,-0.038712446,0.09475768,-0.006566608
-1.6615162,1.3597214,8.841479,-0.39422554,0.044057358,0.1021642
-0.7253244,1.2759727,10.708778,-0.29587916,0.19860171,-0.013896775
-1.582553,1.1539388,10.000204,-0.064978875,0.20715357,-0.06704049
